Time_RT,Interval Start,Interval End_RT,Market_RT,Location Id_RT,Location Name_RT,Location Short Name_RT,Location Type_RT,LMP_RT,Energy_RT,Congestion_RT,Loss_RT,Time_DA,Interval End_DA,Market_DA,Location Id_DA,Location Name_DA,Location Short Name_DA,Location Type_DA,LMP_DA,Energy_DA,Congestion_DA,Loss_DA
2025-09-14 14:00:00-04:00,2025-09-14 14:00:00-04:00,2025-09-14 15:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,40.987679,38.95,2.666105,-0.623426,2025-09-14 14:00:00-04:00,2025-09-14 15:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,31.560563,38.83,-6.934993,-0.334444
2025-09-14 15:00:00-04:00,2025-09-14 15:00:00-04:00,2025-09-14 16:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,39.097357,37.8,1.945968,-0.646945,2025-09-14 15:00:00-04:00,2025-09-14 16:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,34.271672,41.63,-6.752217,-0.606111
2025-09-14 16:00:00-04:00,2025-09-14 16:00:00-04:00,2025-09-14 17:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,35.064398,35.67,0.214167,-0.818935,2025-09-14 16:00:00-04:00,2025-09-14 17:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,33.283343,43.91,-9.859435,-0.767222
2025-09-14 17:00:00-04:00,2025-09-14 17:00:00-04:00,2025-09-14 18:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,39.327917,40.24,0.043843,-0.960093,2025-09-14 17:00:00-04:00,2025-09-14 18:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,41.456678,54.89,-12.348322,-1.085
2025-09-14 18:00:00-04:00,2025-09-14 18:00:00-04:00,2025-09-14 19:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,51.235972,51.86,0.562269,-1.182963,2025-09-14 18:00:00-04:00,2025-09-14 19:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,63.496118,71.65,-6.671105,-1.482777
2025-09-14 19:00:00-04:00,2025-09-14 19:00:00-04:00,2025-09-14 20:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,49.355324,49.65,0.869075,-1.164584,2025-09-14 19:00:00-04:00,2025-09-14 20:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,58.390558,61.83,-2.120553,-1.318889
2025-09-14 20:00:00-04:00,2025-09-14 20:00:00-04:00,2025-09-14 21:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,40.567593,41.17,0.334167,-0.938241,2025-09-14 20:00:00-04:00,2025-09-14 21:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,42.559444,43.2,0.302222,-0.942778
2025-09-14 21:00:00-04:00,2025-09-14 21:00:00-04:00,2025-09-14 22:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,32.167314,31.42,1.410555,-0.659075,2025-09-14 21:00:00-04:00,2025-09-14 22:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,36.31111,36.31,0.611111,-0.610001
2025-09-14 22:00:00-04:00,2025-09-14 22:00:00-04:00,2025-09-14 23:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,32.267961,31.08,1.690138,-0.50301,2025-09-14 22:00:00-04:00,2025-09-14 23:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,29.798333,29.85,0.278889,-0.330556
2025-09-14 23:00:00-04:00,2025-09-14 23:00:00-04:00,2025-09-15 00:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,29.000878,27.63,1.652267,-0.280556,2025-09-14 23:00:00-04:00,2025-09-15 00:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,26.720555,26.96,0.058333,-0.297778
2025-09-15 00:00:00-04:00,2025-09-15 00:00:00-04:00,2025-09-15 01:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,19.437824,19.52,0.091528,-0.172037,2025-09-15 00:00:00-04:00,2025-09-15 01:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,26.123888,25.68,0.631111,-0.187223
2025-09-15 01:00:00-04:00,2025-09-15 01:00:00-04:00,2025-09-15 02:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,18.327593,17.9,0.539491,-0.111065,2025-09-15 01:00:00-04:00,2025-09-15 02:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,21.744444,21.19,0.688888,-0.134444
2025-09-15 02:00:00-04:00,2025-09-15 02:00:00-04:00,2025-09-15 03:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,16.429954,16.03,0.491529,-0.086574,2025-09-15 02:00:00-04:00,2025-09-15 03:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,19.301666,18.76,0.640555,-0.098889
2025-09-15 03:00:00-04:00,2025-09-15 03:00:00-04:00,2025-09-15 04:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,16.048195,15.63,0.499862,-0.081667,2025-09-15 03:00:00-04:00,2025-09-15 04:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,18.771111,18.36,0.535,-0.123889
2025-09-15 04:00:00-04:00,2025-09-15 04:00:00-04:00,2025-09-15 05:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,16.09088,15.76,0.41963,-0.09125,2025-09-15 04:00:00-04:00,2025-09-15 05:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,19.813333,19.22,0.717777,-0.124444
2025-09-15 05:00:00-04:00,2025-09-15 05:00:00-04:00,2025-09-15 06:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,20.321019,19.43,0.988288,-0.098102,2025-09-15 05:00:00-04:00,2025-09-15 06:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,23.843332,22.89,1.082777,-0.129445
2025-09-15 06:00:00-04:00,2025-09-15 06:00:00-04:00,2025-09-15 07:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,32.641989,29.12,3.693841,-0.171852,2025-09-15 06:00:00-04:00,2025-09-15 07:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,37.446665,36.23,1.483332,-0.266667
2025-09-15 07:00:00-04:00,2025-09-15 07:00:00-04:00,2025-09-15 08:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,42.475553,38.22,4.531432,-0.274213,2025-09-15 07:00:00-04:00,2025-09-15 08:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,37.174443,36.35,1.044999,-0.220556
2025-09-15 08:00:00-04:00,2025-09-15 08:00:00-04:00,2025-09-15 09:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,24.686853,23.2,1.642223,-0.159537,2025-09-15 08:00:00-04:00,2025-09-15 09:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,30.047777,30.75,-0.484445,-0.217778
2025-09-15 09:00:00-04:00,2025-09-15 09:00:00-04:00,2025-09-15 10:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,24.753287,23.69,1.213426,-0.150972,2025-09-15 09:00:00-04:00,2025-09-15 10:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,30.904445,32.19,-1.083889,-0.201666
2025-09-15 10:00:00-04:00,2025-09-15 10:00:00-04:00,2025-09-15 11:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,51.070957,37.34,13.96392,-0.227963,2025-09-15 10:00:00-04:00,2025-09-15 11:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,32.932778,34.95,-1.850555,-0.166667
2025-09-15 11:00:00-04:00,2025-09-15 11:00:00-04:00,2025-09-15 12:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,106.45441,75.44,31.673344,-0.658935,2025-09-15 11:00:00-04:00,2025-09-15 12:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,36.172223,38.92,-2.400555,-0.347222
2025-09-15 12:00:00-04:00,2025-09-15 12:00:00-04:00,2025-09-15 13:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,76.13909,50.45,26.233164,-0.544907,2025-09-15 12:00:00-04:00,2025-09-15 13:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,40.441669,44.39,-3.476109,-0.472222
2025-09-15 13:00:00-04:00,2025-09-15 13:00:00-04:00,2025-09-15 14:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,63.718955,52.8,11.583122,-0.665833,2025-09-15 13:00:00-04:00,2025-09-15 14:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,51.383333,54.03,-2.088334,-0.558333
2025-09-15 14:00:00-04:00,2025-09-15 14:00:00-04:00,2025-09-15 15:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,75.875211,67.71,9.38984,-1.224629,2025-09-15 14:00:00-04:00,2025-09-15 15:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,51.180557,53.45,-1.70111,-0.568333
2025-09-15 15:00:00-04:00,2025-09-15 15:00:00-04:00,2025-09-15 16:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,65.655454,70.34,-3.345056,-1.338657,2025-09-15 15:00:00-04:00,2025-09-15 16:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,56.820554,59.17,-1.673335,-0.676111
2025-09-15 16:00:00-04:00,2025-09-15 16:00:00-04:00,2025-09-15 17:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,36.704581,40.31,-2.842688,-0.766898,2025-09-15 16:00:00-04:00,2025-09-15 17:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,67.462776,67.25,1.111109,-0.898333
2025-09-15 17:00:00-04:00,2025-09-15 17:00:00-04:00,2025-09-15 18:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,42.585603,45.22,-1.741018,-0.896713,2025-09-15 17:00:00-04:00,2025-09-15 18:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,104.408327,101.02,5.043325,-1.654998
2025-09-15 18:00:00-04:00,2025-09-15 18:00:00-04:00,2025-09-15 19:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,75.591796,67.78,9.183092,-1.373796,2025-09-15 18:00:00-04:00,2025-09-15 19:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,103.678881,100.57,5.123881,-2.015
2025-09-15 19:00:00-04:00,2025-09-15 19:00:00-04:00,2025-09-15 20:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,78.225269,74.42,5.506751,-1.703148,2025-09-15 19:00:00-04:00,2025-09-15 20:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,76.545,74.87,3.304444,-1.629444
2025-09-15 20:00:00-04:00,2025-09-15 20:00:00-04:00,2025-09-15 21:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,54.988236,51.3,4.815736,-1.126667,2025-09-15 20:00:00-04:00,2025-09-15 21:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,57.66333,55.41,3.290552,-1.037222
2025-09-15 21:00:00-04:00,2025-09-15 21:00:00-04:00,2025-09-15 22:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,30.299674,28.39,2.503933,-0.597593,2025-09-15 21:00:00-04:00,2025-09-15 22:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,45.512219,43.25,2.911108,-0.648889
2025-09-15 22:00:00-04:00,2025-09-15 22:00:00-04:00,2025-09-15 23:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,26.61972,24.45,2.562914,-0.391528,2025-09-15 22:00:00-04:00,2025-09-15 23:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,40.436664,38.47,2.316108,-0.349444
2025-09-15 23:00:00-04:00,2025-09-15 23:00:00-04:00,2025-09-16 00:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,36.530552,32.81,4.085275,-0.363056,2025-09-15 23:00:00-04:00,2025-09-16 00:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,32.146666,31.54,0.881666,-0.275
2025-09-16 00:00:00-04:00,2025-09-16 00:00:00-04:00,2025-09-16 01:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,23.039631,21.82,1.402501,-0.179537,2025-09-16 00:00:00-04:00,2025-09-16 01:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,27.174444,26.82,0.394999,-0.040555
2025-09-16 01:00:00-04:00,2025-09-16 01:00:00-04:00,2025-09-16 02:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,20.09954,18.34,1.866993,-0.109954,2025-09-16 01:00:00-04:00,2025-09-16 02:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,23.049999,22.68,0.383333,-0.013334
2025-09-16 02:00:00-04:00,2025-09-16 02:00:00-04:00,2025-09-16 03:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,17.427826,15.95,1.58491,-0.104583,2025-09-16 02:00:00-04:00,2025-09-16 03:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,19.877222,19.67,0.230555,-0.023333
2025-09-16 03:00:00-04:00,2025-09-16 03:00:00-04:00,2025-09-16 04:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,16.93852,16.01,1.015279,-0.082593,2025-09-16 03:00:00-04:00,2025-09-16 04:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,19.401111,19.11,0.311666,-0.020555
2025-09-16 04:00:00-04:00,2025-09-16 04:00:00-04:00,2025-09-16 05:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,19.653613,18.23,1.493613,-0.07,2025-09-16 04:00:00-04:00,2025-09-16 05:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,20.464444,20.18,0.293889,-0.009445
2025-09-16 05:00:00-04:00,2025-09-16 05:00:00-04:00,2025-09-16 06:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,23.441527,21.03,2.494028,-0.083333,2025-09-16 05:00:00-04:00,2025-09-16 06:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,24.857222,24.5,0.388888,-0.031666
2025-09-16 06:00:00-04:00,2025-09-16 06:00:00-04:00,2025-09-16 07:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,44.827359,40.25,4.802313,-0.221621,2025-09-16 06:00:00-04:00,2025-09-16 07:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,36.353332,35.28,1.167221,-0.093889
2025-09-16 07:00:00-04:00,2025-09-16 07:00:00-04:00,2025-09-16 08:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,34.089536,32.25,2.008888,-0.171852,2025-09-16 07:00:00-04:00,2025-09-16 08:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,41.476666,38.93,2.722221,-0.175555
2025-09-16 08:00:00-04:00,2025-09-16 08:00:00-04:00,2025-09-16 09:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,25.932964,25.54,0.543242,-0.150278,2025-09-16 08:00:00-04:00,2025-09-16 09:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,36.68,34.19,2.561667,-0.071667
2025-09-16 09:00:00-04:00,2025-09-16 09:00:00-04:00,2025-09-16 10:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,25.864584,25.42,0.451991,-0.010741,2025-09-16 09:00:00-04:00,2025-09-16 10:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,36.589445,34.15,2.510555,-0.07111
2025-09-16 10:00:00-04:00,2025-09-16 10:00:00-04:00,2025-09-16 11:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,30.04912,29.09,0.98912,-0.025,2025-09-16 10:00:00-04:00,2025-09-16 11:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,38.441666,36.05,2.563332,-0.171666
2025-09-16 11:00:00-04:00,2025-09-16 11:00:00-04:00,2025-09-16 12:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,32.052453,31.01,1.178564,-0.137778,2025-09-16 11:00:00-04:00,2025-09-16 12:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,38.977222,36.98,2.22611,-0.228888
2025-09-16 12:00:00-04:00,2025-09-16 12:00:00-04:00,2025-09-16 13:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,36.63023,35.25,1.697637,-0.315741,2025-09-16 12:00:00-04:00,2025-09-16 13:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,42.584443,40.36,2.53722,-0.312777
2025-09-16 13:00:00-04:00,2025-09-16 13:00:00-04:00,2025-09-16 14:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,57.74106,59.27,-0.894217,-0.634722,2025-09-16 13:00:00-04:00,2025-09-16 14:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,46.151111,44.44,2.229444,-0.518333
2025-09-16 14:00:00-04:00,2025-09-16 14:00:00-04:00,2025-09-16 15:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,62.376151,63.99,-0.819589,-0.793426,2025-09-16 14:00:00-04:00,2025-09-16 15:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,48.307224,47.34,1.638889,-0.671665
2025-09-16 15:00:00-04:00,2025-09-16 15:00:00-04:00,2025-09-16 16:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,53.47106,50.64,3.432449,-0.603056,2025-09-16 15:00:00-04:00,2025-09-16 16:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,51.582779,51.14,1.255556,-0.812777
2025-09-16 16:00:00-04:00,2025-09-16 16:00:00-04:00,2025-09-16 17:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,65.348695,69.15,-2.871999,-0.926806,2025-09-16 16:00:00-04:00,2025-09-16 17:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,54.344447,54.59,0.626113,-0.871666
2025-09-16 17:00:00-04:00,2025-09-16 17:00:00-04:00,2025-09-16 18:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,44.349812,52.91,-7.780605,-0.780417,2025-09-16 17:00:00-04:00,2025-09-16 18:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,62.94223,66.09,-2.123883,-1.023887
2025-09-16 18:00:00-04:00,2025-09-16 18:00:00-04:00,2025-09-16 19:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,58.120828,53.84,5.06143,-0.781435,2025-09-16 18:00:00-04:00,2025-09-16 19:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,65.692228,67.48,-0.631662,-1.15611
2025-09-16 19:00:00-04:00,2025-09-16 19:00:00-04:00,2025-09-16 20:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,88.819483,82.11,8.058095,-1.350278,2025-09-16 19:00:00-04:00,2025-09-16 20:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,71.145003,69.56,2.825002,-1.239999
2025-09-16 20:00:00-04:00,2025-09-16 20:00:00-04:00,2025-09-16 21:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,46.275973,44.88,2.119538,-0.726065,2025-09-16 20:00:00-04:00,2025-09-16 21:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,54.263333,53.04,2.20111,-0.977777
2025-09-16 21:00:00-04:00,2025-09-16 21:00:00-04:00,2025-09-16 22:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,40.213516,38.34,2.542267,-0.672917,2025-09-16 21:00:00-04:00,2025-09-16 22:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,46.448888,44.4,2.779444,-0.730556
2025-09-16 22:00:00-04:00,2025-09-16 22:00:00-04:00,2025-09-16 23:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,35.193285,33.47,2.186295,-0.46051,2025-09-16 22:00:00-04:00,2025-09-16 23:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,40.31111,37.96,2.708888,-0.357778
2025-09-16 23:00:00-04:00,2025-09-16 23:00:00-04:00,2025-09-17 00:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,27.602083,26.45,1.395695,-0.241945,2025-09-16 23:00:00-04:00,2025-09-17 00:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,32.299444,30.84,1.627222,-0.167778
2025-09-17 00:00:00-04:00,2025-09-17 00:00:00-04:00,2025-09-17 01:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,22.968934,21.93,1.155045,-0.120278,2025-09-17 00:00:00-04:00,2025-09-17 01:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,28.642778,27.73,0.926112,-0.013334
2025-09-17 01:00:00-04:00,2025-09-17 01:00:00-04:00,2025-09-17 02:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,23.411574,22.14,1.326991,-0.05375,2025-09-17 01:00:00-04:00,2025-09-17 02:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,25.766111,24.64,1.108334,0.017777
2025-09-17 02:00:00-04:00,2025-09-17 02:00:00-04:00,2025-09-17 03:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,22.513426,21.13,1.421436,-0.033843,2025-09-17 02:00:00-04:00,2025-09-17 03:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,23.43,22.34,1.094445,-0.004445
2025-09-17 03:00:00-04:00,2025-09-17 03:00:00-04:00,2025-09-17 04:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,21.798982,20.61,1.218936,-0.033287,2025-09-17 03:00:00-04:00,2025-09-17 04:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,22.515556,21.48,1.023334,0.012222
2025-09-17 04:00:00-04:00,2025-09-17 04:00:00-04:00,2025-09-17 05:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,23.725601,22.04,1.734212,-0.043611,2025-09-17 04:00:00-04:00,2025-09-17 05:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,23.091111,21.93,1.155,0.006111
2025-09-17 05:00:00-04:00,2025-09-17 05:00:00-04:00,2025-09-17 06:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,65.853971,55.84,10.026241,-0.013936,2025-09-17 05:00:00-04:00,2025-09-17 06:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,27.574444,25.98,1.559444,0.035
2025-09-17 06:00:00-04:00,2025-09-17 06:00:00-04:00,2025-09-17 07:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,98.108549,83.05,15.303504,-0.240788,2025-09-17 06:00:00-04:00,2025-09-17 07:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,41.349998,38.02,3.264998,0.065
2025-09-17 07:00:00-04:00,2025-09-17 07:00:00-04:00,2025-09-17 08:00:00-04:00,REAL_TIME_HOURLY,51287.0,WEST INT HUB,WEST INT HUB,HUB,70.385777,61.41,9.2055,-0.228057,2025-09-17 07:00:00-04:00,2025-09-17 08:00:00-04:00,DAY_AHEAD_HOURLY,51287,WEST INT HUB,WEST INT HUB,HUB,42.994443,40.59,2.434999,-0.030556
